model,num_atoms,atom_name,lattice_constant,time,std,precision,gpu
Nequix-MP-1.5,8,Si,5.43,11.328577995300293,0.26190959111428175,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,64,Si,5.43,8.730173110961914,0.16051214868755279,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,216,Si,5.43,31.567096710205078,0.39257962834288657,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,512,Si,5.43,35.65418720245361,0.1592252978623105,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,1000,Si,5.43,94.78878974914551,0.9154954952131743,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,1728,Si,5.43,113.44647407531738,0.5736848628572967,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,2744,Si,5.43,159.36005115509033,1.4344270298207251,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,4096,Si,5.43,267.4295902252197,1.270587217651722,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,5832,Si,5.43,334.789514541626,1.009882184376265,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,8000,Si,5.43,511.2929344177246,2.1277331524533767,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,10648,Si,5.43,612.5664710998535,1.3018995269758455,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,13824,Si,5.43,737.9782199859619,1.3435581766212819,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1.5,17576,Si,5.43,1014.9869918823242,2.0297407255033413,float32,NVIDIA A100-SXM4-80GB
Nequix-MP-1,8,Si,5.43,143.3272361755371,6.9516088038071375,float32,cpu
Nequix-MP-1,64,Si,5.43,928.5538196563721,20.634767497221826,float32,cpu
Nequix-MP-1,216,Si,5.43,2968.3789014816284,62.27529048919678,float32,cpu
Nequix-MP-1,512,Si,5.43,6893.985033035278,0.0,float32,cpu
Nequix-MP-1,1000,Si,5.43,13765.490055084229,0.0,float32,cpu
Nequix-MP-1,1728,Si,5.43,21998.196840286255,0.0,float32,cpu
MACE-MP-0,8,Si,5.43,36.803603172302246,0.3352753033098067,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,64,Si,5.43,41.00489616394043,0.19179369440517804,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,216,Si,5.43,69.66078281402588,0.4949357640668154,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,512,Si,5.43,156.1983823776245,2.171014337820395,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,1000,Si,5.43,238.80386352539062,3.202499151958441,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,1728,Si,5.43,292.8469181060791,12.754860210294307,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,2744,Si,5.43,438.0837678909302,16.983787484054606,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,4096,Si,5.43,654.8352241516113,20.302049727172623,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,5832,Si,5.43,815.0930404663086,22.739067217511817,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,8000,Si,5.43,1118.302822113037,33.17982614807285,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,10648,Si,5.43,1400.0651836395264,11.854618934576264,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,13824,Si,5.43,1704.9453258514404,9.388425410832056,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,17576,Si,5.43,2276.56888961792,16.02253764519755,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,21952,Si,5.43,2729.3797731399536,130.78486919403076,float32,NVIDIA A100-SXM4-80GB
MACE-MP-0,27000,Si,5.43,3316.1758184432983,34.957289695739746,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,8,Si,5.43,5.564689636230469,0.1815505102783435,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,64,Si,5.43,14.66214656829834,0.8603677660561229,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,216,Si,5.43,60.486674308776855,869.0525519483257,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,512,Si,5.43,111.94765567779541,752.366992263264,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,1000,Si,5.43,233.27112197875977,1.463373093532475,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,1728,Si,5.43,344.6850776672363,0.9239430979230406,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,2744,Si,5.43,515.1901245117188,1.8035392270111497,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,4096,Si,5.43,810.0676536560059,3.0350513520604143,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,5832,Si,5.43,1107.6643466949463,2.412206005624291,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,8000,Si,5.43,1564.526081085205,6.618429289256397,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,10648,Si,5.43,2022.8662490844727,1.9238198810808949,float32,NVIDIA A100-SXM4-80GB
GRACE-2L-MPtrj,13824,Si,5.43,2587.0072841644287,4.913330078125,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,8,Si,5.43,25.175809860229492,59.90749552833265,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,64,Si,5.43,27.05204486846924,0.1898481741268508,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,216,Si,5.43,30.61378002166748,0.7129697162122741,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,512,Si,5.43,58.43925476074219,0.5111778220587565,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,1000,Si,5.43,93.6577320098877,0.7953334970552115,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,1728,Si,5.43,148.72241020202637,24.15007008952043,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,2744,Si,5.43,248.94750118255615,21.939973020721272,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,4096,Si,5.43,352.7636528015137,55.138825706273,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,5832,Si,5.43,482.2976589202881,2.1159942147806348,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,8000,Si,5.43,643.3209180831909,2.4314136461716234,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,10648,Si,5.43,887.7995014190674,6.70921301658403,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,13824,Si,5.43,1125.3716945648193,3.4450278277542523,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,17576,Si,5.43,1396.2993621826172,3.682030834201225,float32,NVIDIA A100-SXM4-80GB
SevenNet-l3i5,21952,Si,5.43,1802.2520542144775,2.726035789849861,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,8,Si,5.43,6.462454795837402,0.02989152632993322,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,64,Si,5.43,21.169424057006836,0.07257653482451872,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,216,Si,5.43,78.08184623718262,0.2575164858477851,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,512,Si,5.43,153.75828742980957,0.2827597326893065,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,1000,Si,5.43,332.33392238616943,1.4554581197337406,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,1728,Si,5.43,535.4315042495728,0.8006435046870386,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,2744,Si,5.43,822.8473663330078,1.1788014439869936,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,4096,Si,5.43,1259.082317352295,0.8466957593143307,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-XL,5832,Si,5.43,1744.9262142181396,0.8612142656352453,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,8,Si,5.43,4.091501235961914,0.06466026924032313,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,64,Si,5.43,9.43899154663086,0.018851328120400163,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,216,Si,5.43,37.7964973449707,4.406448787754572,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,512,Si,5.43,52.78825759887695,0.29600995293657395,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,1000,Si,5.43,125.65100193023682,1.1571695496825343,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,1728,Si,5.43,173.71129989624023,1.7955892986363033,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,2744,Si,5.43,248.22139739990234,2.0250936670807085,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,4096,Si,5.43,398.68617057800293,1.1537128267555272,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,5832,Si,5.43,520.9627151489258,7.559794541527401,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,8000,Si,5.43,767.5206661224365,8.675615314853259,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,10648,Si,5.43,953.0266523361206,5.530874841557738,float32,NVIDIA A100-SXM4-80GB
NequIP-MP-L,13824,Si,5.43,1176.7714023590088,3.8480526351463795,float32,NVIDIA A100-SXM4-80GB
eSEN-30M-MP,8,Si,5.43,1437.7832412719727,1070.5236649661576,float32,NVIDIA A100-SXM4-80GB
eSEN-30M-MP,64,Si,5.43,8111.84024810791,0.0,float32,NVIDIA A100-SXM4-80GB
eSEN-30M-MP,216,Si,5.43,26805.792808532715,0.0,float32,NVIDIA A100-SXM4-80GB
eSEN-6M-OC25,8,Si,5.43,52.11794376373291,21.690356115823402,float32,NVIDIA A100-SXM4-80GB
eSEN-6M-OC25,64,Si,5.43,75.10066032409668,0.06990291414240589,float32,NVIDIA A100-SXM4-80GB
eSEN-6M-OC25,216,Si,5.43,204.09369468688965,0.14769295350075703,float32,NVIDIA A100-SXM4-80GB
eSEN-6M-OC25,512,Si,5.43,456.4785957336426,0.1695115954510019,float32,NVIDIA A100-SXM4-80GB
